miRNA ID,donor1 2D,donor2 2D,donor1 3D,donor2 3D,Fold change,p-value
hsa-miR-550b-3p,0.024479804,0.010473836,0.01523985,0.006719184,0.63,
hsa-miR-551a,0.076936527,0.049855461,0.08293314,0.072057461,1.22,
hsa-miR-551b-3p,0.078685085,0.06787046,0.062908685,0.049351251,0.77,
hsa-miR-551b-5p,0.089176429,0.058653484,0.030125286,0.025486562,0.38,
hsa-miR-552-3p,0.001748557,0.01214965,0.011695699,0.014828545,1.91,
hsa-miR-552-5p,0.06119951,0.039381625,0.029416455,0.023632994,0.53,
hsa-miR-553,0.041965379,0.01089279,0.016657511,0.00695088,0.45,
hsa-miR-554,0.06819374,0.064518832,0.0421754,0.062557924,0.79,
hsa-miR-555,0.052456723,0.020109766,0.028530418,0.012743281,0.57,
hsa-miR-556-3p,0.043713936,0.039800578,0.053162269,0.058619092,1.34,
hsa-miR-556-5p,0.024479804,0.012987557,0.01523985,0.008341057,0.63,
hsa-miR-557,0.041965379,0.024718254,0.023923021,0.015523633,0.59,
hsa-miR-5571-3p,0.020982689,0.006703255,0.006379472,0.003012048,0.34,
hsa-miR-5571-5p,0.066445183,0.020109766,0.019315624,0.006487488,0.3,
hsa-miR-5572,0.057702396,0.024718254,0.013999397,0.015523633,0.36,
hsa-miR-5579-3p,0.029725476,0.014663371,0.01382219,0.006719184,0.46,
hsa-miR-5579-5p,0.033222591,0.014244417,0.010809661,0.009962929,0.44,
hsa-miR-558,0.094422102,0.204868239,0.064326345,0.217562558,0.94,
hsa-miR-5580-3p,0.031474034,0.064099879,0.037390796,0.042168675,0.83,
hsa-miR-5580-5p,0.020982689,0.000418953,0.007619925,0.000231696,0.37,
hsa-miR-5581-3p,0.017485574,0.010054883,0.00655668,0.007182576,0.5,
hsa-miR-5581-5p,0.017485574,0.012987557,0.032251777,0.015523633,1.57,
hsa-miR-5582-3p,0.001748557,0.000418953,0.003366944,0.003012048,2.94,
hsa-miR-5582-5p,0.017485574,0.008379069,0.007442718,0.003938832,0.44,
hsa-miR-5583-3p,0.001748557,0.000418953,0.002835321,0.003012048,2.7,
hsa-miR-5583-5p,0.033222591,0.006284302,0.011695699,0.008804449,0.52,
hsa-miR-5584-3p,0.031474034,0.029745695,0.03561872,0.029193698,1.06,
hsa-miR-5584-5p,0.159118727,0.066613599,0.084882423,0.042400371,0.56,
hsa-miR-5585-3p,0.052456723,0.077506389,0.24578689,0.060704356,2.36,
hsa-miR-5585-5p,0.802587865,1.997989023,0.269178289,0.728683967,0.36,
hsa-miR-5586-3p,0.029725476,0.029745695,0.012936152,0.018535681,0.53,
hsa-miR-5586-5p,0.117153348,0.025556161,0.033315022,0.018303985,0.36,
hsa-miR-5587-3p,0.06819374,0.015082324,0.020733285,0.014365153,0.42,
hsa-miR-5587-5p,0.493093198,0.020947673,0.011164076,0.016218721,0.05,
hsa-miR-5588-5p,0.040216821,0.018014999,0.020201662,0.011353105,0.54,
hsa-miR-5589-3p,0.001748557,0.009635929,0.04944091,0.004402224,4.73,
hsa-miR-5589-5p,0.054205281,0.028907788,0.059364534,0.012511585,0.86,
hsa-miR-559,0.033222591,0.023461393,0.047137212,0.018999073,1.17,
hsa-miR-5590-3p,0.001748557,0.000418953,0.008505963,0.004402224,5.96,
hsa-miR-5590-5p,0.001748557,0.011311743,0.013290567,0.008572753,1.67,
hsa-miR-5591-3p,0.020982689,0.01214965,0.006379472,0.0057924,0.37,
hsa-miR-5591-5p,0.001748557,0.026813021,0.025163474,0.041010195,2.32,
hsa-miR-561-3p,0.024479804,0.012987557,0.044124683,0.022242817,1.77,
hsa-miR-561-5p,0.054205281,0.013406511,0.036504758,0.012279889,0.72,
hsa-miR-562,0.024479804,0.117306967,0.140702805,0.068118628,1.47,
hsa-miR-563,0.020982689,0.019690812,0.006733887,0.015060241,0.54,
hsa-miR-564,0.020982689,0.010054883,0.007797133,0.006024096,0.45,
hsa-miR-566,0.017485574,0.015501278,0.052099024,0.045412419,2.96,
hsa-miR-567,0.052456723,0.016758138,0.024631851,0.016913809,0.6,
hsa-miR-568,0.059450953,0.026394068,0.018606794,0.019462465,0.44,
hsa-miR-5680,0.036719706,0.019690812,0.055643175,0.016682113,1.28,
hsa-miR-5681a,0.041965379,0.01214965,0.012936152,0.017377201,0.56,
hsa-miR-5681b,0.001748557,0.007122209,0.013644982,0.004865616,2.09,
hsa-miR-5682,0.036719706,0.020528719,0.054048307,0.066728452,2.11,
hsa-miR-5683,0.101416332,0.073316854,0.114121671,0.054680259,0.97,
hsa-miR-5684,1.043888792,1.858477523,1.081320551,0.93836886,0.7,
hsa-miR-5685,0.050708166,0.051531275,0.047491627,0.049814643,0.95,
hsa-miR-5687,0.038468264,0.015082324,0.012936152,0.009267841,0.41,
hsa-miR-5688,0.026228362,0.006703255,0.024809059,0.005097312,0.91,
hsa-miR-5689,0.036719706,0.009635929,0.010986869,0.007182576,0.39,
hsa-miR-569,0.054205281,0.018852905,0.023214191,0.015755329,0.53,
hsa-miR-5690,0.064696625,0.045665927,0.075667629,0.03544949,1.01,
hsa-miR-5691,0.057702396,0.033516276,0.031188531,0.024328082,0.61,
hsa-miR-5692a,0.199335548,0.076249529,0.080629441,0.063253012,0.52,
hsa-miR-5692b,0.001748557,0.005865348,0.009214793,0.005329008,1.91,
hsa-miR-5692c,0.001748557,0.005027441,0.003189736,0.000231696,0.5,
hsa-miR-5693,0.064696625,0.064099879,0.052453439,0.027803522,0.62,
hsa-miR-5694,0.071690855,0.030583602,0.013290567,0.018767377,0.31,
hsa-miR-5695,0.022731247,0.019690812,0.031720154,0.019230769,1.2,
hsa-miR-5696,0.050708166,0.009216976,0.009214793,0.009036145,0.3,
hsa-miR-5697,0.110159119,0.041057439,0.0210877,0.019230769,0.27,
hsa-miR-5698,0.188844204,1.212032343,0.273076855,0.903614458,0.84,
hsa-miR-5699-3p,0.085679315,0.050274415,0.110754727,0.076459685,1.38,
hsa-miR-5699-5p,0.069942298,0.059491391,0.036681966,0.053290083,0.7,
hsa-miR-570-3p,0.038468264,0.036867904,0.047668835,0.043327155,1.21,
hsa-miR-570-5p,0.001748557,0.000418953,0.006202265,0.005329008,5.32,
hsa-miR-5700,0.062948068,0.054882903,0.032606192,0.030352178,0.53,
hsa-miR-5701,0.458122049,1.739075789,0.677818929,1.355189991,0.93,
hsa-miR-5702,0.034971149,0.01089279,0.014176605,0.008572753,0.5,
hsa-miR-5703,0.120650463,0.126942897,0.076199252,0.080398517,0.63,
hsa-miR-5704,0.036719706,0.01214965,0.0210877,0.007182576,0.58,
hsa-miR-5705,0.041965379,0.02304244,0.01523985,0.015291937,0.47,
hsa-miR-5706,0.038468264,0.030164649,0.044833513,0.029193698,1.08,
hsa-miR-5707,0.038468264,0.015082324,0.025695097,0.011121409,0.69,
hsa-miR-5708,0.027976919,0.018433952,0.012758945,0.011353105,0.52,
hsa-miR-571,0.020982689,0.008379069,0.031542946,0.033595922,2.22,
hsa-miR-572,0.029725476,0.043152206,0.023214191,0.024328082,0.65,
hsa-miR-573,0.066445183,0.04482802,0.030656908,0.06047266,0.82,
hsa-miR-5739,0.06119951,0.016758138,0.007619925,0.008572753,0.21,
hsa-miR-574-3p,0.272774961,0.270224978,0.316847123,0.275949954,1.09,
hsa-miR-574-5p,0.129393251,0.057396623,0.255710514,0.149907322,2.17,
hsa-miR-575,0.054205281,0.030583602,0.023391398,0.016450417,0.47,
hsa-miR-576-3p,0.06819374,0.036029997,0.064680761,0.042400371,1.03,
hsa-miR-576-5p,0.07518797,0.035611044,0.103134802,0.088276182,1.73,
hsa-miR-577,0.001748557,0.004189535,0.009037586,0.006255792,2.58,
hsa-miR-578,0.019234132,0.020109766,0.063440308,0.027803522,2.32,
hsa-miR-5787,0.048959608,0.042733252,0.009569208,0.023401297,0.36,
hsa-miR-579-3p,0.047211051,0.013406511,0.015948681,0.011121409,0.45,
hsa-miR-579-5p,0.07518797,0.020528719,0.018961209,0.018767377,0.39,
hsa-miR-580-3p,0.06819374,0.007960116,0.009923624,0.009267841,0.25,
hsa-miR-580-5p,0.019234132,0.008798023,0.01523985,0.006487488,0.78,
hsa-miR-581,0.036719706,0.012568604,0.014885435,0.011816497,0.54,
hsa-miR-582-3p,0.034971149,0.048179647,0.060073364,0.039620019,1.2,
hsa-miR-582-5p,0.410910998,0.545896351,0.75118286,0.696709917,1.51,
hsa-miR-583,0.024479804,0.020109766,0.016303096,0.013438369,0.67,
hsa-miR-584-3p,0.059450953,0.029326742,0.039694494,0.017377201,0.64,
hsa-miR-584-5p,0.043713936,0.029745695,0.065921214,0.062326228,1.75,
hsa-miR-585-3p,0.022731247,0.006703255,0.030479701,0.015291937,1.56,
hsa-miR-585-5p,0.024479804,0.014244417,0.012581737,0.010658017,0.6,
hsa-miR-586,0.038468264,0.019690812,0.027998795,0.014596849,0.73,
hsa-miR-587,0.001748557,0.008379069,0.012581737,0.009036145,2.13,
hsa-miR-588,0.089176429,0.352758808,0.093742801,0.299119555,0.89,
hsa-miR-589-3p,0.036719706,0.031421509,0.025695097,0.024328082,0.73,
hsa-miR-589-5p,0.07518797,0.02304244,0.066984459,0.046570899,1.16,
hsa-miR-590-3p,0.047211051,0.016339185,0.048554872,0.015755329,1.01,
hsa-miR-590-5p,0.017485574,0.006703255,0.00797434,0.006719184,0.61,
hsa-miR-591,0.001748557,0.015082324,0.009746416,0.013438369,1.38,
hsa-miR-592,0.073439412,0.029745695,0.020556077,0.029193698,0.48,
hsa-miR-593-3p,0.038468264,0.007541162,0.010809661,0.006487488,0.38,
hsa-miR-593-5p,0.103164889,0.049436508,0.052099024,0.061862836,0.75,
hsa-miR-595,0.027976919,0.028907788,0.082224309,0.021084337,1.82,
hsa-miR-596,0.124147578,0.069965227,0.028530418,0.044022243,0.37,
hsa-miR-597-3p,0.134638923,0.189785915,0.092856763,0.136237257,0.71,
hsa-miR-597-5p,0.110159119,0.660689597,0.297531499,0.398748842,0.9,
hsa-miR-598-3p,0.14338171,0.095940341,9.019156138,0.087349398,38.05,
hsa-miR-598-5p,0.096170659,0.063680925,0.110223104,0.06163114,1.08,
hsa-miR-599,0.027976919,0.005446395,0.006911095,0.003707136,0.32,
hsa-miR-600,0.027976919,0.014244417,0.01523985,0.008804449,0.57,
hsa-miR-601,0.057702396,0.029326742,0.038454041,0.020157553,0.67,
hsa-miR-602,0.064696625,0.031002556,0.124399709,0.02502317,1.56,
hsa-miR-603,0.034971149,0.0909129,0.188726055,0.06278962,2,
hsa-miR-604,0.024479804,0.015501278,0.009392001,0.011816497,0.53,
hsa-miR-605-3p,0.027976919,0.010054883,0.014353813,0.007645968,0.58,
hsa-miR-605-5p,0.103164889,0.376639155,0.19563715,0.662882298,1.79,
hsa-miR-606,0.164364399,0.0242993,0.024277436,0.015755329,0.21,
hsa-miR-6068,0.071690855,0.045665927,0.040580532,0.030583874,0.61,
hsa-miR-6069,0.001748557,0.018433952,0.036504758,0.028035218,3.2,
hsa-miR-607,0.041965379,0.030164649,0.04944091,0.030583874,1.11,
hsa-miR-6070,0.089176429,0.127780804,0.079211781,0.148980538,1.05,
hsa-miR-6071,0.031474034,0.031840463,0.028884833,0.024559778,0.84,
hsa-miR-6072,0.022731247,0.022204533,0.010809661,0.013438369,0.54,
hsa-miR-6073,0.041965379,0.011730697,0.019315624,0.011584801,0.58,
hsa-miR-6074,0.076936527,0.026394068,0.017366341,0.018072289,0.34,
hsa-miR-6075,0.054205281,0.043152206,0.030125286,0.029425394,0.61,
hsa-miR-6076,0.045462493,0.05697767,0.052276231,0.062326228,1.12,
hsa-miR-6077,0.050708166,0.048598601,0.051744608,0.037998146,0.9,
hsa-miR-6078,0.059450953,0.059910344,0.062199855,0.117006487,1.5,
hsa-miR-6079,0.034971149,0.023880347,0.043061438,0.015523633,1,
hsa-miR-608,0.07518797,0.118563828,0.078502951,0.111214087,0.98,
hsa-miR-6080,0.038468264,0.033516276,0.019315624,0.02502317,0.62,
hsa-miR-6081,0.043713936,0.043990113,0.045365136,0.033364226,0.9,
hsa-miR-6082,0.06819374,0.023461393,0.085414045,0.010889713,1.05,
hsa-miR-6083,0.038468264,0.016758138,0.035087098,0.03892493,1.34,
hsa-miR-6084,0.090924987,0.189785915,0.090375857,0.084800741,0.62,
hsa-miR-6085,0.104913446,0.03519209,0.051390193,0.063716404,0.82,
hsa-miR-6086,0.001748557,0.019690812,0.00584785,0.012048193,0.83,
hsa-miR-6087,0.230809582,0.063680925,0.052807854,0.082483781,0.46,
hsa-miR-6088,0.062948068,0.082952784,0.018075171,0.054448563,0.5,
hsa-miR-6089,0.125896136,0.037286857,0.015948681,0.033827618,0.31,
hsa-miR-609,0.026228362,0.006284302,0.007619925,0.008109361,0.48,
hsa-miR-6090,0.526315789,0.632200762,0.276266591,0.338739574,0.53,
hsa-miR-610,0.103164889,0.107252084,0.02835321,0.03429101,0.3,
hsa-miR-611,0.314740339,1.006745151,0.429551133,0.679332715,0.84,
hsa-miR-612,0.029725476,0.023461393,0.013644982,0.021779425,0.67,
hsa-miR-6124,0.188844204,0.168000335,0.031542946,0.046339203,0.22,
hsa-miR-6125,0.110159119,0.084209644,0.067516082,0.074837813,0.73,
hsa-miR-6126,0.363699948,0.317566718,2.633836012,1.359592215,5.86,
hsa-miR-6127,0.020982689,0.016339185,0.019492832,0.015987025,0.95,
hsa-miR-6128,0.090924987,0.038962671,0.019138417,0.020157553,0.3,
hsa-miR-6129,0.052456723,0.032259416,0.020024455,0.023632994,0.52,
hsa-miR-613,0.048959608,0.04608488,0.020201662,0.031047266,0.54,
hsa-miR-6130,0.089176429,0.447861243,0.166575109,0.547497683,1.33,
hsa-miR-6131,0.066445183,0.039800578,0.031897361,0.031047266,0.59,
hsa-miR-6132,0.026228362,0.014244417,0.007619925,0.008572753,0.4,
hsa-miR-6133,0.085679315,0.043571159,0.049795325,0.048424467,0.76,
hsa-miR-6134,0.131141808,0.074154761,0.074958799,0.051899907,0.62,
hsa-miR-614,0.097919217,0.041057439,0.026758342,0.042168675,0.5,
hsa-miR-615-3p,0.080433642,0.074154761,0.184118658,0.177479147,2.34,
hsa-miR-615-5p,0.043713936,0.111441619,0.087363329,0.050973123,0.89,
hsa-miR-616-3p,0.083930757,0.065356739,0.053339477,0.055375348,0.73,
hsa-miR-616-5p,0.215072565,1.204910134,0.62394783,1.008804449,1.15,
hsa-miR-6165,0.078685085,0.191880682,0.047491627,0.063484708,0.41,
hsa-miR-617,0.038468264,0.010473836,0.014176605,0.007414272,0.44,
hsa-miR-618,0.073439412,0.018852905,0.041289362,0.02502317,0.72,
hsa-miR-619-3p,0.034971149,0.015920231,0.0210877,0.012279889,0.66,
hsa-miR-619-5p,0.050708166,0.016758138,0.02037887,0.014596849,0.52,
hsa-miR-620,0.001748557,0.019271859,0.0210877,0.010426321,1.5,
hsa-miR-621,0.027976919,0.016758138,0.026581134,0.040315107,1.5,
hsa-miR-622,0.057702396,0.029745695,0.037036381,0.025949954,0.72,
hsa-miR-623,0.040216821,0.023461393,0.020910492,0.011584801,0.51,
hsa-miR-624-3p,0.080433642,0.015082324,0.017189134,0.013206673,0.32,
hsa-miR-624-5p,0.342717258,0.603711928,0.236217682,0.231464319,0.49,
hsa-miR-625-3p,0.15737017,0.194394403,0.06184544,0.106580167,0.48,
hsa-miR-625-5p,0.026228362,0.009216976,0.038099626,0.034986098,2.06,
hsa-miR-626,0.339220143,0.056558716,0.044124683,0.03776645,0.21,
hsa-miR-627-3p,0.034971149,0.01214965,0.012227322,0.00695088,0.41,
hsa-miR-627-5p,0.0821822,0.026813021,0.0210877,0.022011121,0.4,
hsa-miR-628-3p,0.120650463,0.05697767,0.086300083,0.068118628,0.87,
hsa-miR-628-5p,0.057702396,0.028488835,0.055643175,0.036839666,1.07,
hsa-miR-629-3p,0.438887917,4.408647199,2.853396183,5.177015755,1.66,
hsa-miR-629-5p,0.113656234,0.065775692,0.209636547,0.182344764,2.18,
hsa-miR-630,0.020982689,0.006703255,0.007619925,0.006719184,0.52,
hsa-miR-631,0.059450953,0.018433952,0.014708228,0.017377201,0.41,
hsa-miR-632,0.029725476,0.062843018,0.02764438,0.063021316,0.98,
hsa-miR-633,0.020982689,0.028907788,0.027998795,0.02502317,1.06,
hsa-miR-634,0.07518797,0.072059994,0.034555475,0.058619092,0.63,
hsa-miR-635,0.106662004,0.045665927,0.023923021,0.031510658,0.36,
hsa-miR-636,0.132890365,0.04734174,0.030302493,0.046570899,0.43,
hsa-miR-637,0.062948068,0.030164649,0.019847247,0.025254866,0.48,
hsa-miR-638,0.06119951,0.059072437,0.016657511,0.028035218,0.37,
hsa-miR-639,0.027976919,0.030583602,0.035087098,0.024559778,1.02,
hsa-miR-640,0.029725476,0.017177092,0.043238645,0.013901761,1.22,
hsa-miR-641,0.026228362,0.023461393,0.010809661,0.009962929,0.42,
hsa-miR-642a-3p,0.001748557,0.004608488,0.007442718,0.006255792,2.15,
hsa-miR-642a-5p,0.043713936,0.045246973,0.052099024,0.031742354,0.94,
hsa-miR-642b-3p,0.001748557,0.000418953,0.003189736,0.002548656,2.65,
hsa-miR-642b-5p,0.033222591,0.012987557,0.011518492,0.009267841,0.45,
hsa-miR-643,0.092673544,0.071641041,0.059541741,0.042400371,0.62,
hsa-miR-644a,0.024479804,0.005027441,0.010986869,0.011121409,0.75,
hsa-miR-645,0.001748557,0.076668482,0.024809059,0.009267841,0.43,
hsa-miR-646,0.001748557,0.022623487,0.022505361,0.019925857,1.74,
hsa-miR-647,0.029725476,0.039800578,0.029770871,0.048192771,1.12,
hsa-miR-648,0.001748557,0.010054883,0.011341284,0.00347544,1.26,
hsa-miR-649,0.036719706,0.030583602,0.026049512,0.03313253,0.88,
hsa-miR-6499-3p,0.001748557,0.008379069,0.012050114,0.010658017,2.24,
hsa-miR-6499-5p,0.06819374,0.103900457,0.128298276,0.085032437,1.24,
hsa-miR-650,0.022731247,0.017177092,0.013467775,0.009962929,0.59,
hsa-miR-6500-3p,0.045462493,0.019690812,0.016303096,0.012048193,0.44,
hsa-miR-6500-5p,0.043713936,0.027231975,0.046782797,0.019925857,0.94,
hsa-miR-6501-3p,0.027976919,0.016758138,0.018075171,0.007645968,0.57,
hsa-miR-6501-5p,0.031474034,0.043990113,0.108805444,0.079703429,2.5,
hsa-miR-6502-3p,0.024479804,0.009216976,0.010809661,0.007414272,0.54,
hsa-miR-6502-5p,0.029725476,0.013406511,0.020556077,0.012974977,0.78,
hsa-miR-6503-3p,0.040216821,0.009635929,0.007088303,0.005329008,0.25,
hsa-miR-6503-5p,0.0821822,0.023461393,0.03561872,0.049351251,0.8,
hsa-miR-6504-3p,0.059450953,0.014244417,0.018429587,0.03429101,0.72,
hsa-miR-6504-5p,0.019234132,0.015920231,0.005316227,0.011584801,0.48,
hsa-miR-6505-3p,0.055953838,0.036448951,0.026581134,0.040083411,0.72,
hsa-miR-6505-5p,0.024479804,0.018014999,0.015594266,0.012974977,0.67,
hsa-miR-6506-3p,0.001748557,0.020109766,0.009392001,0.012974977,1.02,
hsa-miR-6506-5p,0.001748557,0.013825464,0.017011926,0.009731233,1.72,
hsa-miR-6507-3p,0.017485574,0.016339185,0.028530418,0.017377201,1.36,
hsa-miR-6507-5p,0.073439412,0.038543718,0.037745211,0.020620945,0.52,
hsa-miR-6508-3p,0.001748557,0.009216976,0.016657511,0.007645968,2.22,
hsa-miR-6508-5p,0.001748557,0.011730697,0.016303096,0.006255792,1.67,
hsa-miR-6509-3p,0.041965379,0.022623487,0.029239248,0.022011121,0.79,
hsa-miR-6509-5p,0.001748557,0.013825464,0.039340079,0.010889713,3.23,
hsa-miR-651-3p,0.024479804,0.011311743,0.013467775,0.00695088,0.57,
hsa-miR-651-5p,0.057702396,0.025556161,0.013467775,0.008572753,0.26,
hsa-miR-6510-3p,6.85784228,6.088650551,7.031064486,3.90060241,0.84,
hsa-miR-6510-5p,0.108410561,0.038543718,0.030656908,0.025486562,0.38,
hsa-miR-6511a-3p,0.022731247,0.027650928,0.012581737,0.026876738,0.78,
hsa-miR-6511a-5p,0.022731247,0.032259416,0.011518492,0.019462465,0.56,
hsa-miR-6511b-3p,0.031474034,0.04608488,0.015062643,0.021316033,0.47,
hsa-miR-6511b-5p,0.041965379,0.246344631,0.030302493,0.108202039,0.48,
hsa-miR-6512-3p,0.036719706,0.027231975,0.017543549,0.015291937,0.51,
hsa-miR-6512-5p,0.087427872,0.075830575,0.205029151,0.044485635,1.53,
hsa-miR-6513-3p,0.027976919,0.014663371,0.00797434,0.009962929,0.42,
hsa-miR-6513-5p,0.047211051,0.014663371,0.009392001,0.010889713,0.33,
hsa-miR-6514-3p,0.099667774,0.111860572,0.068756535,0.075764597,0.68,
hsa-miR-6514-5p,0.089176429,0.052788135,0.059187326,0.044717331,0.73,
hsa-miR-6515-3p,0.087427872,0.088399179,0.042529815,0.046570899,0.51,
hsa-miR-6515-5p,0.085679315,0.057815577,0.031897361,0.044022243,0.53,
hsa-miR-6516-3p,0.001748557,0.009635929,0.009569208,0.005329008,1.31,
hsa-miR-6516-5p,0.031474034,0.011311743,0.013290567,0.006024096,0.45,
hsa-miR-652-3p,0.118901906,0.112279526,0.027998795,0.054911956,0.36,
hsa-miR-652-5p,0.026228362,0.010473836,0.011341284,0.012279889,0.64,
hsa-miR-653-3p,0.159118727,0.04608488,0.080275026,0.022706209,0.5,
hsa-miR-653-5p,0.07518797,0.025137207,0.040048909,0.015987025,0.56,
hsa-miR-654-3p,0.178352859,0.144119988,0.486257553,0.452965709,2.91,
hsa-miR-654-5p,0.033222591,0.015920231,0.016125888,0.009036145,0.51,
hsa-miR-655-3p,0.026228362,0.023880347,0.031011324,0.021779425,1.05,
hsa-miR-655-5p,0.017485574,0.007541162,0.00584785,0.007877665,0.55,
hsa-miR-656-3p,0.027976919,0.034773137,0.034378267,0.03429101,1.09,
hsa-miR-656-5p,0.001748557,0.010054883,0.013644982,0.008341057,1.86,
hsa-miR-657,0.048959608,0.028488835,0.028707625,0.016682113,0.59,
hsa-miR-658,0.06119951,0.116888014,0.062199855,0.091056534,0.86,
hsa-miR-659-3p,0.024479804,0.016758138,0.009214793,0.009962929,0.47,
hsa-miR-659-5p,0.050708166,0.030583602,0.036504758,0.016682113,0.65,
hsa-miR-660-3p,0.351460045,0.668649713,0.321631727,0.804216867,1.1,
hsa-miR-660-5p,0.185347089,0.211571494,0.49086495,0.391102873,2.22,
hsa-miR-661,0.033222591,0.026394068,0.019138417,0.013901761,0.55,
hsa-miR-662,0.076936527,0.054463949,0.104552462,0.037998146,1.08,
hsa-miR-663a,0.06119951,0.025137207,0.015417058,0.038229842,0.62,
hsa-miR-663b,0.110159119,0.060748251,0.051921816,0.073447637,0.73,
hsa-miR-664a-3p,0.108410561,0.381666597,0.151512467,0.243744208,0.81,
hsa-miR-664a-5p,0.139884595,0.089656039,0.143006504,0.128127896,1.18,
hsa-miR-664b-3p,0.412659556,0.743223428,0.856798568,0.43952734,1.12,
hsa-miR-664b-5p,0.14338171,1.207423855,0.213535114,0.456441149,0.5,
hsa-miR-665,0.026228362,0.02178558,0.080806649,0.088739574,3.53,
hsa-miR-668-3p,0.043713936,0.019690812,0.032074569,0.029425394,0.97,
hsa-miR-668-5p,0.054205281,0.027231975,0.021442115,0.027571826,0.6,
hsa-miR-670-3p,0.057702396,0.02178558,0.01967004,0.011353105,0.39,
hsa-miR-670-5p,0.033222591,0.037286857,0.027998795,0.032669138,0.86,
hsa-miR-671-3p,0.108410561,0.111860572,0.080806649,0.110982391,0.87,
hsa-miR-671-5p,0.195838433,0.096778248,0.195459942,0.176784059,1.27,
hsa-miR-6715a-3p,0.024479804,0.007541162,0.008860378,0.005560704,0.45,
hsa-miR-6715b-3p,0.054205281,0.057396623,0.056352005,0.080630213,1.23,
hsa-miR-6715b-5p,0.078685085,0.124848129,0.028176003,0.072289157,0.49,
hsa-miR-6716-3p,0.06819374,0.020109766,0.024986266,0.024096386,0.56,
hsa-miR-6716-5p,0.106662004,0.395911014,0.076730875,0.426320667,1,
hsa-miR-6717-5p,0.239552369,0.070803134,0.025872304,0.050741427,0.25,
hsa-miR-6718-5p,0.055953838,0.233357074,0.069642572,0.153614458,0.77,
hsa-miR-6719-3p,0.052456723,0.019271859,0.015948681,0.012279889,0.39,
hsa-miR-6720-3p,0.050708166,0.055720809,0.108096614,0.045644115,1.44,
hsa-miR-6720-5p,0.054205281,0.043571159,0.029770871,0.027803522,0.59,
hsa-miR-6721-5p,0.099667774,0.061167204,0.049618118,0.019230769,0.43,
hsa-miR-6722-3p,0.001748557,0.023461393,0.015771473,0.017840593,1.33,
hsa-miR-6722-5p,0.115404791,0.025556161,0.038099626,0.036839666,0.53,
hsa-miR-6723-5p,0.048959608,0.022623487,0.037390796,0.009962929,0.66,
hsa-miR-6724-5p,0.064696625,0.047760694,0.017366341,0.027571826,0.4,
hsa-miR-6726-3p,0.173107187,0.421467175,0.178270809,0.419369787,1.01,
hsa-miR-6726-5p,0.069942298,0.245925678,0.08293314,0.314874884,1.26,
hsa-miR-6727-3p,0.127644693,0.165067661,0.09817299,0.128127896,0.77,
hsa-miR-6727-5p,0.026228362,0.031840463,0.024809059,0.019694161,0.77,
hsa-miR-6728-3p,0.001748557,0.016758138,0.008328755,0.014596849,1.24,
hsa-miR-6728-5p,0.159118727,0.032259416,0.021619323,0.027571826,0.26,
hsa-miR-6729-3p,0.115404791,0.063680925,0.037745211,0.082020389,0.67,
hsa-miR-6729-5p,0.104913446,0.224140098,0.032251777,0.138785913,0.52,
hsa-miR-6730-3p,0.167861514,0.075411622,0.143892541,0.093141798,0.97,
hsa-miR-6730-5p,0.302500437,0.235451841,0.089844235,0.12094532,0.39,
hsa-miR-6731-3p,0.085679315,0.036029997,0.011695699,0.022474513,0.28,
hsa-miR-6731-5p,0.101416332,0.098454062,0.243305984,0.057460612,1.5,
hsa-miR-6732-3p,0.0821822,0.074573715,0.046782797,0.235866543,1.8,
hsa-miR-6732-5p,0.020982689,0.027650928,0.007088303,0.019694161,0.55,
hsa-miR-6733-3p,0.050708166,0.024718254,0.042352608,0.017608897,0.79,
hsa-miR-6733-5p,0.034971149,0.018852905,0.070351403,0.057692308,2.38,
hsa-miR-6734-3p,0.057702396,0.039381625,0.018429587,0.035681186,0.56,
hsa-miR-6734-5p,0.155621612,0.077087436,0.030479701,0.058387396,0.38,
hsa-miR-6735-3p,0.054205281,0.046503833,0.020733285,0.013438369,0.34,
hsa-miR-6735-5p,0.671446057,2.140014244,0.622175754,0.653151066,0.45,
hsa-miR-6736-3p,0.276272076,0.454145544,0.723538481,1.442307692,2.97,
hsa-miR-6736-5p,0.038468264,0.025556161,0.009037586,0.010426321,0.3,
hsa-miR-6737-3p,0.092673544,0.053626042,0.037390796,0.047265987,0.58,
hsa-miR-6737-5p,0.080433642,0.046503833,0.046782797,0.037071362,0.66,
hsa-miR-6738-3p,0.027976919,0.040638485,0.013290567,0.025254866,0.56,
hsa-miR-6738-5p,0.062948068,0.015082324,0.012227322,0.012279889,0.31,
hsa-miR-6739-3p,0.083930757,0.057396623,0.035441513,0.034059314,0.49,
hsa-miR-6739-5p,0.069942298,0.052788135,0.055465967,0.036376274,0.75,
hsa-miR-6740-3p,0.064696625,0.054882903,0.010278039,0.02849861,0.32,
hsa-miR-6740-5p,0.064696625,0.076249529,0.025340682,0.041010195,0.47,
hsa-miR-6741-3p,0.092673544,0.044409066,0.096400914,0.02502317,0.89,
hsa-miR-6741-5p,0.050708166,0.016339185,0.335453917,0.012048193,5.18,
hsa-miR-6742-3p,0.022731247,0.007122209,0.007088303,0.008572753,0.52,
hsa-miR-6742-5p,0.001748557,0.015082324,0.020024455,0.012743281,1.95,
hsa-miR-6743-3p,0.169610072,0.074992668,0.038808456,0.073215941,0.46,
